,"Barnstaple A39",,,,"Bath 6",,,,,,,,"Bath Roadside",,,,,,"Bournemouth",,,,,,,,"BRIDGWATER 3",,,,"BRISTOL 26",,,,"Bristol Centre",,,,,,,,,,"Bristol Old Market",,,,,,"Bristol St Paul's",,,,,,,,,,,,"Charlton Mackrell",,,,"Exeter Roadside",,,,,,,,"Gloucester 4",,,,,,"Goonhilly Downs",,"Honiton",,,,"Plymouth Centre",,,,,,,,,,,,"Saltash Callington Road",,,,"Saltash Roadside",,,,"Somerton",,,,"SWINDON 2",,,,"Yarner Wood",,,
Date,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Black smoke",Status,"Black Carbon (880nm)",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Carbon monoxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Carbon monoxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Black smoke",Status,"Black Carbon (880nm)",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status
2002-08-16,No data,,No data,,No data,,No data,,No data,,No data,,63,V ugm-3,196,V ugm-3,1.1,V mgm-3,22,V ugm-3,32,V ugm-3,4,V ugm-3,0.26,V mgm-3,No data,,No data,,No data,,No data,,35,V ugm-3,73,V ugm-3,6,V ugm-3,0.48,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.79,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,90,V ugm-3,1,V ugm-3,0.52,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,26,V ugm-3,38,V ugm-3,5,V ugm-3,0.17,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-17,No data,,No data,,No data,,No data,,No data,,No data,,47,V ugm-3,119,V ugm-3,0.99,V mgm-3,20,V ugm-3,29,V ugm-3,3,V ugm-3,0.19,V mgm-3,No data,,No data,,No data,,No data,,42,V ugm-3,119,V ugm-3,6,V ugm-3,0.58,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.58,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,32,V ugm-3,70,V ugm-3,0,V ugm-3,0.57,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,28,V ugm-3,35,V ugm-3,6,V ugm-3,0.1,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-18,No data,,No data,,No data,,No data,,No data,,No data,,36,V ugm-3,98,V ugm-3,0.88,V mgm-3,11,V ugm-3,15,V ugm-3,2,V ugm-3,0.071,V mgm-3,No data,,No data,,No data,,No data,,23,V ugm-3,54,V ugm-3,4,V ugm-3,0.27,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.46,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,19,V ugm-3,36,V ugm-3,0,V ugm-3,0.34,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,18,V ugm-3,23,V ugm-3,6,V ugm-3,0.1,V mgm-3,8,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-19,No data,,No data,,No data,,No data,,No data,,No data,,42,V ugm-3,144,V ugm-3,0.77,V mgm-3,16,V ugm-3,22,V ugm-3,2,V ugm-3,0.09,V mgm-3,No data,,No data,,No data,,No data,,29,V ugm-3,46,V ugm-3,6,V ugm-3,0.35,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.2,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,99,V ugm-3,2,V ugm-3,0.74,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,17,V ugm-3,22,V ugm-3,5,V ugm-3,0.1,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-20,No data,,No data,,No data,,No data,,No data,,No data,,41,V ugm-3,117,V ugm-3,0.72,V mgm-3,14,V ugm-3,17,V ugm-3,0,V ugm-3,0.11,V mgm-3,No data,,No data,,No data,,No data,,30,V ugm-3,44,V ugm-3,10,V ugm-3,0.55,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.82,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,28,V ugm-3,66,V ugm-3,0,V ugm-3,0.48,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,19,V ugm-3,25,V ugm-3,4,V ugm-3,0.15,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-21,No data,,No data,,No data,,No data,,No data,,No data,,46,V ugm-3,123,V ugm-3,0.63,V mgm-3,21,V ugm-3,29,V ugm-3,9,V ugm-3,0.058,V mgm-3,No data,,No data,,No data,,No data,,33,V ugm-3,50,V ugm-3,7,V ugm-3,0.38,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.86,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,41,V ugm-3,122,V ugm-3,2,V ugm-3,0.86,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,21,V ugm-3,26,V ugm-3,7,V ugm-3,0.13,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-22,No data,,No data,,No data,,No data,,No data,,No data,,55,V ugm-3,165,V ugm-3,0.85,V mgm-3,28,V ugm-3,44,V ugm-3,2,V ugm-3,0.21,V mgm-3,No data,,No data,,No data,,No data,,39,V ugm-3,69,V ugm-3,7,V ugm-3,0.42,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.75,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,47,V ugm-3,124,V ugm-3,3,V ugm-3,0.72,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,31,V ugm-3,41,V ugm-3,5,V ugm-3,0.18,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-23,No data,,No data,,No data,,No data,,No data,,No data,,47,V ugm-3,142,V ugm-3,0.81,V mgm-3,30,V ugm-3,46,V ugm-3,4,V ugm-3,0.14,V mgm-3,No data,,No data,,No data,,No data,,39,V ugm-3,62,V ugm-3,10,V ugm-3,0.34,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.93,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,47,V ugm-3,134,V ugm-3,2,V ugm-3,0.79,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,34,V ugm-3,52,V ugm-3,4,V ugm-3,0.31,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-24,No data,,No data,,No data,,No data,,No data,,No data,,37,V ugm-3,119,V ugm-3,0.85,V mgm-3,13,V ugm-3,16,V ugm-3,2,V ugm-3,0.071,V mgm-3,No data,,No data,,No data,,No data,,30,V ugm-3,87,V ugm-3,4,V ugm-3,0.4,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.68,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,30,V ugm-3,84,V ugm-3,1,V ugm-3,0.68,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,17,V ugm-3,20,V ugm-3,5,V ugm-3,0.15,V mgm-3,10,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-25,No data,,No data,,No data,,No data,,No data,,No data,,25,V ugm-3,58,V ugm-3,0.57,V mgm-3,12,V ugm-3,13,V ugm-3,3,V ugm-3,0.071,V mgm-3,No data,,No data,,No data,,No data,,21,V ugm-3,29,V ugm-3,4,V ugm-3,0.22,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.77,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,30,V ugm-3,76,V ugm-3,2,V ugm-3,0.59,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,13,V ugm-3,15,V ugm-3,6,V ugm-3,0.13,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-26,No data,,No data,,No data,,No data,,No data,,No data,,30,V ugm-3,62,V ugm-3,0.55,V mgm-3,11,V ugm-3,13,V ugm-3,3,V ugm-3,0.12,V mgm-3,No data,,No data,,No data,,No data,,20,V ugm-3,27,V ugm-3,5,V ugm-3,0.24,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.58,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,30,V ugm-3,65,V ugm-3,2,V ugm-3,0.57,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,13,V ugm-3,15,V ugm-3,4,V ugm-3,0.11,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-27,No data,,No data,,No data,,No data,,No data,,No data,,44,V ugm-3,100,V ugm-3,0.56,V mgm-3,24,V ugm-3,26,V ugm-3,2,V ugm-3,No data,V mgm-3,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.94,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,39,V ugm-3,103,V ugm-3,3,V ugm-3,0.91,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,17,V ugm-3,21,V ugm-3,4,V ugm-3,0.16,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-28,No data,,No data,,No data,,No data,,No data,,No data,,50,V ugm-3,153,V ugm-3,0.8,V mgm-3,19,V ugm-3,24,V ugm-3,1,V ugm-3,0.15,V mgm-3,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,33,V ugm-3,107,V ugm-3,2,V ugm-3,0.87,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,17,V ugm-3,25,V ugm-3,4,V ugm-3,0.18,V mgm-3,10,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-29,No data,,No data,,No data,,No data,,No data,,No data,,53,V ugm-3,213,V ugm-3,1.2,V mgm-3,16,V ugm-3,28,V ugm-3,0,V ugm-3,0.075,V mgm-3,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.73,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,26,V ugm-3,93,V ugm-3,1,V ugm-3,0.96,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,18,V ugm-3,27,V ugm-3,3,V ugm-3,0.12,V mgm-3,6,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-30,No data,,No data,,No data,,No data,,No data,,No data,,56,V ugm-3,206,V ugm-3,1.2,V mgm-3,12,V ugm-3,21,V ugm-3,2,V ugm-3,0.012,V mgm-3,No data,,No data,,No data,,No data,,16,V ugm-3,31,V ugm-3,5,V ugm-3,No data,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.65,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,21,V ugm-3,48,V ugm-3,0,V ugm-3,0.5,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,16,V ugm-3,25,V ugm-3,6,V ugm-3,0.1,V mgm-3,8,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-08-31,No data,,No data,,No data,,No data,,No data,,No data,,31,V ugm-3,88,V ugm-3,0.66,V mgm-3,15,V ugm-3,24,V ugm-3,3,V ugm-3,0.067,V mgm-3,No data,,No data,,No data,,No data,,16,V ugm-3,23,V ugm-3,8,V ugm-3,0.25,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.59,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,33,V ugm-3,98,V ugm-3,1,V ugm-3,0.84,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,22,V ugm-3,30,V ugm-3,4,V ugm-3,0.16,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-01,No data,,No data,,No data,,No data,,No data,,No data,,39,V ugm-3,95,V ugm-3,0.66,V mgm-3,17,V ugm-3,21,V ugm-3,3,V ugm-3,0.18,V mgm-3,No data,,No data,,No data,,No data,,40,V ugm-3,78,V ugm-3,6,V ugm-3,0.36,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,33,V ugm-3,69,V ugm-3,1,V ugm-3,0.52,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,23,V ugm-3,28,V ugm-3,5,V ugm-3,0.15,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-02,No data,,No data,,No data,,No data,,No data,,No data,,67,V ugm-3,174,V ugm-3,0.92,V mgm-3,34,V ugm-3,77,V ugm-3,19,V ugm-3,0.12,V mgm-3,No data,,No data,,No data,,No data,,62,V ugm-3,166,V ugm-3,6,V ugm-3,0.63,V mgm-3,43,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.6,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,49,V ugm-3,115,V ugm-3,2,V ugm-3,0.76,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,39,V ugm-3,57,V ugm-3,6,V ugm-3,0.2,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-03,No data,,No data,,No data,,No data,,No data,,No data,,63,V ugm-3,171,V ugm-3,0.84,V mgm-3,34,V ugm-3,53,V ugm-3,4,V ugm-3,0.16,V mgm-3,No data,,No data,,No data,,No data,,48,V ugm-3,76,V ugm-3,5,V ugm-3,0.92,V mgm-3,39,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.6,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,54,V ugm-3,193,V ugm-3,3,V ugm-3,1.4,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,39,V ugm-3,59,V ugm-3,8,V ugm-3,0.2,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-04,No data,,No data,,No data,,No data,,No data,,No data,,77,V ugm-3,195,V ugm-3,1,V mgm-3,45,V ugm-3,78,V ugm-3,4,V ugm-3,0.32,V mgm-3,No data,,No data,,No data,,No data,,59,V ugm-3,104,V ugm-3,12,V ugm-3,0.66,V mgm-3,47,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,62,V ugm-3,166,V ugm-3,2,V ugm-3,1.2,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,31,V ugm-3,36,V ugm-3,5,V ugm-3,0.079,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-05,No data,,No data,,No data,,No data,,No data,,No data,,65,V ugm-3,179,V ugm-3,1.1,V mgm-3,19,V ugm-3,27,V ugm-3,4,V ugm-3,0.17,V mgm-3,No data,,No data,,No data,,No data,,32,V ugm-3,47,V ugm-3,13,V ugm-3,0.68,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.47,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,31,V ugm-3,73,V ugm-3,0,V ugm-3,0.6,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,24,V ugm-3,29,V ugm-3,4,V ugm-3,0.05,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-06,No data,,No data,,No data,,No data,,No data,,No data,,66,V ugm-3,213,V ugm-3,1.2,V mgm-3,8,V ugm-3,11,V ugm-3,2,V ugm-3,0.058,V mgm-3,No data,,No data,,No data,,No data,,22,V ugm-3,32,V ugm-3,5,V ugm-3,0.51,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.55,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,26,V ugm-3,55,V ugm-3,0,V ugm-3,0.52,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,17,V ugm-3,21,V ugm-3,4,V ugm-3,0.025,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-07,No data,,No data,,No data,,No data,,No data,,No data,,48,V ugm-3,144,V ugm-3,0.91,V mgm-3,9,V ugm-3,12,V ugm-3,2,V ugm-3,0.096,V mgm-3,No data,,No data,,No data,,No data,,22,V ugm-3,36,V ugm-3,5,V ugm-3,0.28,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.58,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,18,V ugm-3,43,V ugm-3,0,V ugm-3,0.58,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,21,V ugm-3,27,V ugm-3,4,V ugm-3,0.054,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-08,No data,,No data,,No data,,No data,,No data,,No data,,38,V ugm-3,128,V ugm-3,1.1,V mgm-3,14,V ugm-3,25,V ugm-3,3,V ugm-3,0.13,V mgm-3,No data,,No data,,No data,,No data,,36,V ugm-3,88,V ugm-3,5,V ugm-3,0.32,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,79,V ugm-3,0,V ugm-3,0.93,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,23,V ugm-3,39,V ugm-3,5,V ugm-3,0.083,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-09,No data,,No data,,No data,,No data,,No data,,No data,,55,V ugm-3,210,V ugm-3,1.2,V mgm-3,21,V ugm-3,28,V ugm-3,3,V ugm-3,0.29,V mgm-3,No data,,No data,,No data,,No data,,36,V ugm-3,69,V ugm-3,5,V ugm-3,0.24,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,53,V ugm-3,196,V ugm-3,5,V ugm-3,1.5,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,31,V ugm-3,62,V ugm-3,6,V ugm-3,0.22,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-10,No data,,No data,,No data,,No data,,No data,,No data,,63,V ugm-3,221,V ugm-3,1.1,V mgm-3,22,V ugm-3,62,V ugm-3,1,V ugm-3,0.53,V mgm-3,No data,,No data,,No data,,No data,,35,V ugm-3,96,V ugm-3,5,V ugm-3,0.33,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.91,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,43,V ugm-3,123,V ugm-3,4,V ugm-3,0.68,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,31,V ugm-3,83,V ugm-3,8,V ugm-3,0.25,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-11,No data,,No data,,No data,,No data,,No data,,No data,,62,V ugm-3,195,V ugm-3,1,V mgm-3,27,V ugm-3,48,V ugm-3,5,V ugm-3,0.22,V mgm-3,No data,,No data,,No data,,No data,,55,V ugm-3,211,V ugm-3,6,V ugm-3,0.52,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.5,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,39,V ugm-3,115,V ugm-3,1,V ugm-3,0.72,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,36,V ugm-3,55,V ugm-3,5,V ugm-3,0.14,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-12,No data,,No data,,No data,,No data,,No data,,No data,,66,V ugm-3,152,V ugm-3,0.92,V mgm-3,18,V ugm-3,20,V ugm-3,3,V ugm-3,0.13,V mgm-3,No data,,No data,,No data,,No data,,49,V ugm-3,93,V ugm-3,4,V ugm-3,0.44,V mgm-3,45,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.3,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,53,V ugm-3,108,V ugm-3,2,V ugm-3,0.93,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,50,V ugm-3,78,V ugm-3,7,V ugm-3,0.41,V mgm-3,55,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-13,No data,,No data,,No data,,No data,,No data,,No data,,43,V ugm-3,101,V ugm-3,0.7,V mgm-3,24,V ugm-3,29,V ugm-3,4,V ugm-3,0.11,V mgm-3,No data,,No data,,No data,,No data,,32,V ugm-3,44,V ugm-3,4,V ugm-3,0.42,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.3,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,57,V ugm-3,141,V ugm-3,3,V ugm-3,1.1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,34,V ugm-3,39,V ugm-3,8,V ugm-3,0.19,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-14,No data,,No data,,No data,,No data,,No data,,No data,,41,V ugm-3,79,V ugm-3,0.71,V mgm-3,14,V ugm-3,15,V ugm-3,2,V ugm-3,0.05,V mgm-3,No data,,No data,,No data,,No data,,28,V ugm-3,34,V ugm-3,4,V ugm-3,0.25,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,1.4,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,46,V ugm-3,108,V ugm-3,2,V ugm-3,1.1,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,26,V ugm-3,29,V ugm-3,7,V ugm-3,0.15,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2002-09-15,No data,,No data,,No data,,No data,,No data,,No data,,36,V ugm-3,66,V ugm-3,0.59,V mgm-3,10,V ugm-3,11,V ugm-3,1,V ugm-3,0.079,V mgm-3,No data,,No data,,No data,,No data,,30,V ugm-3,39,V ugm-3,4,V ugm-3,0.26,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,V ugm-3,No data,V ugm-3,0.94,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,69,V ugm-3,0,V ugm-3,1.3,V mgm-3,No data,,No data,,No data,,No data,,No data,,No data,,16,V ugm-3,18,V ugm-3,5,V ugm-3,0.1,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
